,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales Availability Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Project,Stage,Category,Unit Type,Unit Code,Grand Total (Pricing Structure),Total Finishing Price,Unit Total with Finishing Price,Planned Delivery Date,Actual Delivery Date,Completion Progress, Land Area  (Pricing Structure), Built Area  (Pricing Structure), Basement Area  (Pricing Structure), Uncovered Basement Area  (Pricing Structure), Penthouse Area  (Pricing Structure), Semi Covered Roof Area  (Pricing Structure), Roof Area  (Pricing Structure),Garden / Outdoor Area (Pricing Structure), Garage Area  (Pricing Structure),  Pergola Area  (Pricing Structure), Storage Area  (Pricing Structure), Extra BuiltUp Area  (Pricing Structure),Finishing Specs, Club  (Pricing Structure),,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-7105-11,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-3B+N,Apartment,JIR-7105-44,"ج.م.‏​19,111,000.00",ج.م.‏​0.00,"ج.م.‏​19,111,000.00",6/30/2029,,,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon B-Typical-2B+N,Apartment,JIR-7105-64,"ج.م.‏​17,989,000.00",ج.م.‏​0.00,"ج.م.‏​17,989,000.00",6/30/2029,,,0.00,143.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7107-01,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7107-02,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7107-03,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7107-04,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-11,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7107-12,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7107-13,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-14,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-1B,Apartment,JIR-7107-15,"ج.م.‏​8,128,000.00",ج.م.‏​0.00,"ج.م.‏​8,128,000.00",6/30/2029,,,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-21,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-24,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-34,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-1B,Apartment,JIR-7107-35,"ج.م.‏​8,128,000.00",ج.م.‏​0.00,"ج.م.‏​8,128,000.00",6/30/2029,,,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-41,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-51,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-54,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-61,"ج.م.‏​18,748,000.00",ج.م.‏​0.00,"ج.م.‏​18,748,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N-Duplex,Apartment,JIR-7107-63,"ج.م.‏​21,350,000.00",ج.م.‏​0.00,"ج.م.‏​21,350,000.00",6/30/2029,,,0.00,194.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7107-64,"ج.م.‏​18,748,000.00",ج.م.‏​0.00,"ج.م.‏​18,748,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N,Apartment,JIR-7107-74,"ج.م.‏​18,476,000.00",ج.م.‏​0.00,"ج.م.‏​18,476,000.00",6/30/2029,,,0.00,151.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Garden-3B+N,Apartment,JIR-7108-01,"ج.م.‏​21,832,000.00",ج.م.‏​0.00,"ج.م.‏​21,832,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Garden-3B+N-Duplex,Apartment,JIR-7108-02,"ج.م.‏​24,045,000.00",ج.م.‏​0.00,"ج.م.‏​24,045,000.00",6/30/2029,,,0.00,206.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Garden-3B+N-Duplex,Apartment,JIR-7108-03,"ج.م.‏​24,045,000.00",ج.م.‏​0.00,"ج.م.‏​24,045,000.00",6/30/2029,,,0.00,206.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Garden-3B+N,Apartment,JIR-7108-04,"ج.م.‏​21,832,000.00",ج.م.‏​0.00,"ج.م.‏​21,832,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-11,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-14,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-21,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-2B,Apartment,JIR-7108-23,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-24,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-31,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-34,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-41,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-44,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-51,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-61,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Typical-3B+N,Apartment,JIR-7108-64,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon A-Penthouse-3B+N,Apartment,JIR-7108-71,"ج.م.‏​18,597,000.00",ج.م.‏​0.00,"ج.م.‏​18,597,000.00",6/30/2029,,,0.00,152.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7110-01,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7110-02,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7110-03,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7110-04,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-11,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7110-12,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7110-13,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-14,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-21,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-24,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-31,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-34,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-41,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-44,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-51,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-54,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-61,"ج.م.‏​18,748,000.00",ج.م.‏​0.00,"ج.م.‏​18,748,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N-Duplex,Apartment,JIR-7110-62,"ج.م.‏​21,350,000.00",ج.م.‏​0.00,"ج.م.‏​21,350,000.00",6/30/2029,,,0.00,194.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N-Duplex,Apartment,JIR-7110-63,"ج.م.‏​21,350,000.00",ج.م.‏​0.00,"ج.م.‏​21,350,000.00",6/30/2029,,,0.00,194.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7110-64,"ج.م.‏​18,748,000.00",ج.م.‏​0.00,"ج.م.‏​18,748,000.00",6/30/2029,,,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N,Apartment,JIR-7110-71,"ج.م.‏​18,597,000.00",ج.م.‏​0.00,"ج.م.‏​18,597,000.00",6/30/2029,,,0.00,152.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Penthouse-3B+N,Apartment,JIR-7110-74,"ج.م.‏​18,476,000.00",ج.م.‏​0.00,"ج.م.‏​18,476,000.00",6/30/2029,,,0.00,151.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7111-01,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7111-02,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-2B,Apartment,JIR-7111-03,"ج.م.‏​14,920,000.00",ج.م.‏​0.00,"ج.م.‏​14,920,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Garden-3B+N,Apartment,JIR-7111-04,"ج.م.‏​22,316,000.00",ج.م.‏​0.00,"ج.م.‏​22,316,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7111-11,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7111-12,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7111-13,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7111-14,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7111-21,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-2B,Apartment,JIR-7111-22,"ج.م.‏​13,038,000.00",ج.م.‏​0.00,"ج.م.‏​13,038,000.00",6/30/2029,,,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7111-24,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
Palm Hills Jirian,JIRIAN Phase 1,JIR-Nile Horizon C-Typical-3B+N,Apartment,JIR-7111-31,"ج.م.‏​19,232,000.00",ج.م.‏​0.00,"ج.م.‏​19,232,000.00",6/30/2029,,,0.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AP-FFI,ج.م.‏​0.00,,
